building_addr,purpose
서울특별시 강남구 도곡동 933 도곡쌍용예가아파트(지하주차장),공동주택
서울특별시 강남구 도곡동 934-10 도곡우성아파트1동(1),공동주택
서울특별시 강남구 도곡동 934-10 도곡우성아파트2동(2),공동주택
서울특별시 강남구 도곡동 944-16 다세대주택,공동주택
서울특별시 강남구 도곡동 944-2 다세대주택,공동주택
서울특별시 강남구 도곡동 944-5 현대아이리스아파트,공동주택
서울특별시 강남구 도곡동 944-6 대명 비발디 아파트,공동주택
서울특별시 강남구 도곡동 945-10 스타빌(스타빌),공동주택
서울특별시 강남구 도곡동 945-12 (가),공동주택
서울특별시 강남구 도곡동 945-12 (나),공동주택
서울특별시 강남구 도곡동 945-14 아크로파크1(아크로파크1),공동주택
서울특별시 강남구 도곡동 945-15 남춘스위트홈,공동주택
서울특별시 강남구 도곡동 945-17 진하우스,공동주택
서울특별시 강남구 도곡동 947-10 비스킷(비스킷),공동주택
서울특별시 강남구 도곡동 947-12,공동주택
서울특별시 강남구 도곡동 947-19 (주건축물제1동),공동주택
서울특별시 강남구 도곡동 947-26,공동주택
서울특별시 강남구 도곡동 947-29 도곡 Build Together YM(주건축물제1동),공동주택
서울특별시 강남구 도곡동 947-4 연립주택 1동(1),공동주택
서울특별시 강남구 도곡동 947-4 연립주택 2동(2),공동주택
서울특별시 강남구 도곡동 947-4 연립주택 3동(3),공동주택
서울특별시 강남구 도곡동 948-2 삼경연립,공동주택
서울특별시 강남구 도곡동 948-26 아크로파크3차(주건축물제1동),공동주택
서울특별시 강남구 도곡동 948-3 연립주택(8세대),공동주택
서울특별시 강남구 도곡동 948-30 아크로파크2차(주건축물제1동),공동주택
서울특별시 강남구 도곡동 948-31 도곡퍼스트빌(도곡퍼스트빌),공동주택
서울특별시 강남구 도곡동 948-4 삼경하이빌 1,공동주택
서울특별시 강남구 도곡동 948-5 삼경하이빌 2,공동주택
서울특별시 강남구 도곡동 948-8 리버풀하우스,공동주택
서울특별시 강남구 도곡동 949-1 도곡푸르지오(101동),공동주택
서울특별시 강남구 도곡동 950-1,공동주택
서울특별시 강남구 도곡동 950-11 연립주택(6세대),공동주택
서울특별시 강남구 도곡동 950-17 연립주택,공동주택
서울특별시 강남구 도곡동 950-18 연립주택(6세대),공동주택
서울특별시 강남구 도곡동 950-19 조이너스도곡,공동주택
서울특별시 강남구 도곡동 951-20 다세대주택(1),공동주택
서울특별시 강남구 도곡동 951-20 다세대주택(2),공동주택
서울특별시 강남구 도곡동 951-20 다세대주택(3),공동주택
서울특별시 강남구 도곡동 951-32 다세대주택,공동주택
서울특별시 강남구 도곡동 951-5 연립주택(6세대)(가동),공동주택
서울특별시 강남구 도곡동 951-5 연립주택(6세대)(나동),공동주택
서울특별시 강남구 도곡동 951-7 도곡 르비앙(도곡 르비앙),공동주택
서울특별시 강남구 도곡동 951-9 도곡동다세대주택(도곡동다세대주택),공동주택
서울특별시 강남구 도곡동 952 대우양재디오빌,공동주택
서울특별시 강남구 도곡동 952-14,공동주택
서울특별시 강남구 도곡동 953-1 양재SK허브프리모,공동주택
서울특별시 강남구 도곡동 954-10 도곡동 954-10 공동주택(주건축물제1동),공동주택
서울특별시 강남구 도곡동 954-21,공동주택
서울특별시 강남구 도곡동 954-25,공동주택
서울특별시 강남구 도곡동 954-3,공동주택
서울특별시 강남구 도곡동 955 도곡그린빌,공동주택
"서울특별시 강남구 도곡동 955-7 도곡동 955-7 근생/도시형생활주택(도곡동 955-7, 8 근생/도시형생활주택)",공동주택
서울특별시 강남구 도곡동 957-11 극동스타클래스,공동주택
서울특별시 강남구 도곡동 959-17 항덕빌딩,공동주택
서울특별시 강남구 도곡동 960 대림아파트101동(101),공동주택
서울특별시 강남구 도곡동 960 대림아파트102동(102),공동주택
서울특별시 강남구 도곡동 961 현대아파트1동(35세대)(1),공동주택
서울특별시 강남구 도곡동 961 현대아파트2동(125세대)(2),공동주택
서울특별시 강남구 도곡동 961 현대아파트3동(51세대)(3),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트101동(101),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트102동(102),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트103동(103),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트104동(104),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트105동(105),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트106동(106),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트107동(107),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트108동(108),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트109동(109),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트110동(110),공동주택
서울특별시 강남구 도곡동 963 역삼럭키아파트상가동(상가동),공동주택
서울특별시 강남구 도곡동 964 현대그린아파트(경로당),공동주택
서울특별시 강남구 도곡동 964 현대그린아파트(경비실),공동주택
"서울특별시 강남구 도곡동 964 현대그린아파트(관리실,엠디에프실)",공동주택
서울특별시 강남구 도곡동 964 현대그린아파트(현대그린아파트),공동주택
서울특별시 강남구 도곡동 965 중명하니빌아파트,공동주택
서울특별시 강남구 도곡동 966 매봉아파트101동(101),공동주택
서울특별시 강남구 도곡동 967 경남아파트(101동),공동주택
서울특별시 강남구 도곡동 967 경남아파트(102동),공동주택
서울특별시 강남구 도곡동 967 경남아파트(103동),공동주택
서울특별시 강남구 도곡동 967 경남아파트(104동),공동주택
서울특별시 강남구 도곡동 967 경남아파트(경비실1),공동주택
서울특별시 강남구 도곡동 967 경남아파트(경비실2),공동주택
서울특별시 강남구 도곡동 967 경남아파트(주차장),공동주택
서울특별시 강남구 도곡동 968 도곡현대하이페리온(101동),공동주택
서울특별시 강남구 도곡동 968 도곡현대하이페리온(102동),공동주택
서울특별시 강남구 도곡동 968 도곡현대하이페리온(지하주차장),공동주택
서울특별시 강남구 도곡동 969 도곡2차 I‘PARK(101동),공동주택
서울특별시 강남구 도곡동 969 도곡2차 I‘PARK(102동),공동주택
서울특별시 강남구 도곡동 969 도곡2차 I‘PARK(경비실),공동주택
서울특별시 강남구 도곡동 970 도곡3차 아이파크(103동),공동주택
서울특별시 강남구 도곡동 970 도곡3차 아이파크(104동),공동주택
서울특별시 강남구 도곡동 970 도곡3차 아이파크(105동),공동주택
서울특별시 강남구 도곡동 970 도곡3차 아이파크(경비실-1),공동주택
서울특별시 강남구 도곡동 970 도곡3차 아이파크(주차장-1),공동주택
서울특별시 강남구 도곡동 970 도곡3차 아이파크(주차장-2),공동주택
서울특별시 강남구 도곡동 972 도곡 한라비발디(101동),공동주택
서울특별시 강남구 도곡동 972 도곡 한라비발디(경로당),공동주택
서울특별시 강남구 도곡동 972 도곡 한라비발디(경비실),공동주택
서울특별시 강남구 삼성동 10-10,공동주택
서울특별시 강남구 삼성동 10-11,공동주택
서울특별시 강남구 삼성동 10-12,공동주택
서울특별시 강남구 삼성동 10-13 도진빌(도진빌),공동주택
서울특별시 강남구 삼성동 10-14,공동주택
서울특별시 강남구 삼성동 10-15,공동주택
서울특별시 강남구 삼성동 10-23,공동주택
서울특별시 강남구 삼성동 10-24,공동주택
서울특별시 강남구 삼성동 10-26,공동주택
서울특별시 강남구 삼성동 10-28 공동주택(연립주택),공동주택
서울특별시 강남구 삼성동 10-4 예주빌라,공동주택
서울특별시 강남구 삼성동 100-12,공동주택
서울특별시 강남구 삼성동 100-14 동일파크스위트(동일파크스위트(부속건축물)),공동주택
서울특별시 강남구 삼성동 100-14 동일파크스위트(동일파크스위트),공동주택
서울특별시 강남구 삼성동 100-15,공동주택
서울특별시 강남구 삼성동 100-7,공동주택
서울특별시 강남구 삼성동 101 삼성동 에스케이뷰 아파트,공동주택
서울특별시 강남구 삼성동 101 삼성동 에스케이뷰 아파트(경비실),공동주택
서울특별시 강남구 삼성동 101-10,공동주택
서울특별시 강남구 삼성동 101-2,공동주택
서울특별시 강남구 삼성동 101-4 아이리스빌(주건축물제1동),공동주택
서울특별시 강남구 삼성동 101-7 제이에스빌,공동주택
서울특별시 강남구 삼성동 101-8,공동주택
서울특별시 강남구 삼성동 102 래미안 삼성1차(201동),공동주택
서울특별시 강남구 삼성동 102 래미안 삼성1차(경비실),공동주택
서울특별시 강남구 삼성동 102-2 삼성동 금호어울림아파트,공동주택
서울특별시 강남구 삼성동 102-4 금향빌라,공동주택
서울특별시 강남구 삼성동 103-22 래미안 삼성1차(301동),공동주택
서울특별시 강남구 삼성동 103-22 래미안 삼성1차(302동),공동주택
서울특별시 강남구 삼성동 103-22 래미안 삼성1차(303동),공동주택
서울특별시 강남구 삼성동 103-22 래미안 삼성1차(경비실1),공동주택
서울특별시 강남구 삼성동 103-22 래미안 삼성1차(경비실2),공동주택
서울특별시 강남구 삼성동 103-22 래미안 삼성1차(관리동),공동주택
서울특별시 강남구 삼성동 104 삼성풍림2차아파트,공동주택
서울특별시 강남구 삼성동 104-10 래미안 삼성1차(101동),공동주택
서울특별시 강남구 삼성동 104-10 래미안 삼성1차(관리동),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(501동),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(502동),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(503동),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(504동),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(경비실1),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(경비실2),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(관리노인정),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(전기실.발전기실),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(지하주차장),공동주택
서울특별시 강남구 삼성동 105 래미안 삼성1차(펌프실),공동주택
서울특별시 강남구 삼성동 106 풍림아파트,공동주택
서울특별시 강남구 삼성동 107 삼성동 미켈란 107(삼성동 미켈란 107),공동주택
서울특별시 강남구 삼성동 108-1 삼성동 아셈아파트,공동주택
서울특별시 강남구 삼성동 108-2 동구싼타빌,공동주택
서울특별시 강남구 삼성동 108-3 삼성아트빌,단독주택
서울특별시 강남구 삼성동 109-21 엘에이치삼성도시형생활주택(엘에이치삼성도시형생활주택),공동주택
서울특별시 강남구 삼성동 109-4 비동(비),공동주택
서울특별시 강남구 삼성동 109-4 에이동(에이),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(101동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(102동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(103동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(104동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(105동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(106동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(107동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(108동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(109동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(110동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(111동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(경비동1),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(경비동2),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(경비동3),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(관리동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(주민체육시설동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(주차장동),공동주택
서울특별시 강남구 삼성동 11 롯데캐슬 프레미어(중앙공급실),공동주택
서울특별시 강남구 삼성동 110-2 삼성동 라테라스(삼성동 라테라스),공동주택
서울특별시 강남구 삼성동 112-14 노블 테라스,공동주택
서울특별시 강남구 삼성동 112-18,공동주택
서울특별시 강남구 삼성동 113-11,공동주택
서울특별시 강남구 삼성동 113-17 삼성더파크뷰,공동주택
서울특별시 강남구 삼성동 113-24 (파인아트디자인하우스),공동주택
서울특별시 강남구 삼성동 114-17,공동주택
서울특별시 강남구 삼성동 114-19 DREAM HOUSE,공동주택
서울특별시 강남구 삼성동 114-20,공동주택
서울특별시 강남구 삼성동 114-26 삼성그린빌,공동주택
서울특별시 강남구 삼성동 114-27 유니빌(유니빌),공동주택
서울특별시 강남구 삼성동 114-34,공동주택
서울특별시 강남구 삼성동 114-35,공동주택
서울특별시 강남구 삼성동 114-42 공동주택 (김순자),공동주택
서울특별시 강남구 삼성동 114-43,공동주택
서울특별시 강남구 삼성동 114-7 삼성동 글로리빌,공동주택
서울특별시 강남구 삼성동 115-10,공동주택
서울특별시 강남구 삼성동 115-11,공동주택
서울특별시 강남구 삼성동 115-15,공동주택
서울특별시 강남구 삼성동 115-16,공동주택
서울특별시 강남구 삼성동 115-19,공동주택
서울특별시 강남구 삼성동 115-21,공동주택
서울특별시 강남구 삼성동 115-3,공동주택
서울특별시 강남구 삼성동 115-31,공동주택
서울특별시 강남구 삼성동 115-34 진빌리지(진빌리지),공동주택
서울특별시 강남구 삼성동 115-39 꿈나무빌라,공동주택
서울특별시 강남구 삼성동 115-45 행복한집3(행복한집3),공동주택
서울특별시 강남구 삼성동 116-14,공동주택
서울특별시 강남구 삼성동 116-15 주건축물제1동(주건축물제1동),공동주택
서울특별시 강남구 삼성동 116-26,공동주택
서울특별시 강남구 삼성동 116-29,공동주택
서울특별시 강남구 삼성동 116-32,공동주택
서울특별시 강남구 삼성동 116-33 연화주택,공동주택
서울특별시 강남구 삼성동 116-34,공동주택
서울특별시 강남구 삼성동 117 쌍용 플래티넘,공동주택
서울특별시 강남구 삼성동 117-12,공동주택
서울특별시 강남구 삼성동 117-18 현대빌라트(현대빌라트),공동주택
서울특별시 강남구 삼성동 117-7 프린스빌,공동주택
서울특별시 강남구 삼성동 117-9,공동주택
서울특별시 강남구 삼성동 118,공동주택
서울특별시 강남구 삼성동 118-20 Happiness,공동주택
서울특별시 강남구 삼성동 118-21,공동주택
서울특별시 강남구 삼성동 118-22,공동주택
서울특별시 강남구 삼성동 118-28,공동주택
서울특별시 강남구 삼성동 119-16 르비앙.휴(르비앙.휴),공동주택
서울특별시 강남구 삼성동 119-17,공동주택
서울특별시 강남구 삼성동 120-11,공동주택
서울특별시 강남구 삼성동 120-4 이디엠,공동주택
서울특별시 강남구 삼성동 120-5 대경빌라,공동주택
서울특별시 강남구 삼성동 120-9 삼성동 대유리채,공동주택
서울특별시 강남구 삼성동 121,공동주택
서울특별시 강남구 삼성동 121-27,제2종근린생활시설
서울특별시 강남구 삼성동 121-38 삼성동신도브래뉴(삼성동신도브래뉴),공동주택
서울특별시 강남구 삼성동 122-17 영빌리지(영빌리지),단독주택
서울특별시 강남구 삼성동 122-18 .(주건축물제1동),공동주택
서울특별시 강남구 삼성동 122-21 위드미하우스,공동주택
서울특별시 강남구 삼성동 122-22 골든빌,공동주택
서울특별시 강남구 삼성동 122-26,공동주택
서울특별시 강남구 삼성동 122-29 삼성빌,공동주택
서울특별시 강남구 삼성동 122-4,공동주택
서울특별시 강남구 삼성동 122-5 길리안,공동주택
서울특별시 강남구 삼성동 122-7 영무 예다음(101동),공동주택
서울특별시 강남구 삼성동 122-7 영무 예다음(102동),공동주택
"서울특별시 강남구 삼성동 122-7 영무 예다음(경비실,MDF실동)",공동주택
서울특별시 강남구 삼성동 123-13 엔젤빌라,공동주택
서울특별시 강남구 삼성동 123-14,공동주택
서울특별시 강남구 삼성동 123-2 (주건축물제1동),공동주택
서울특별시 강남구 삼성동 123-26,공동주택
서울특별시 강남구 삼성동 123-30,공동주택
서울특별시 강남구 삼성동 123-5 삼영빌,공동주택
서울특별시 강남구 삼성동 123-6,공동주택
서울특별시 강남구 삼성동 124-1,공동주택
서울특별시 강남구 삼성동 124-11,공동주택
서울특별시 강남구 삼성동 124-13 진주빌,공동주택
서울특별시 강남구 삼성동 124-14,공동주택
서울특별시 강남구 삼성동 124-16 BANG2011,제2종근린생활시설
서울특별시 강남구 삼성동 124-17,공동주택
서울특별시 강남구 삼성동 124-29,공동주택
서울특별시 강남구 삼성동 124-3 우정빌리지(우정빌리지),공동주택
서울특별시 강남구 삼성동 124-5,공동주택
서울특별시 강남구 삼성동 124-6,공동주택
서울특별시 강남구 삼성동 125,공동주택
서울특별시 강남구 삼성동 125-1,공동주택
서울특별시 강남구 삼성동 125-16,공동주택
서울특별시 강남구 삼성동 125-17,공동주택
서울특별시 강남구 삼성동 125-19,공동주택
서울특별시 강남구 삼성동 125-2 B.M 하우스,공동주택
서울특별시 강남구 삼성동 125-26,공동주택
서울특별시 강남구 삼성동 125-4,공동주택
서울특별시 강남구 삼성동 125-5 윤옥 빌,공동주택
서울특별시 강남구 삼성동 125-6,공동주택
서울특별시 강남구 삼성동 125-8,공동주택
서울특별시 강남구 삼성동 126 삼성파크아파트,공동주택
서울특별시 강남구 삼성동 127-5 삼성오네뜨아파트(101동),공동주택
서울특별시 강남구 삼성동 127-5 삼성오네뜨아파트(102동),공동주택
서울특별시 강남구 삼성동 127-5 삼성오네뜨아파트(경비실),공동주택
서울특별시 강남구 삼성동 127-5 삼성오네뜨아파트(주민공동시설),공동주택
서울특별시 강남구 삼성동 129 삼성동 대성유니드 아파트(101동),공동주택
서울특별시 강남구 삼성동 129 삼성동 대성유니드 아파트(경비실),공동주택
서울특별시 강남구 삼성동 129 삼성동 대성유니드 아파트(관리실),공동주택
서울특별시 강남구 삼성동 129-20 풍림아파트,공동주택
서울특별시 강남구 삼성동 129-5 삼성 펠리스 아파트(101동),공동주택
서울특별시 강남구 삼성동 129-5 삼성 펠리스 아파트(경비실),공동주택
서울특별시 강남구 삼성동 130 삼성이안파크,공동주택
서울특별시 강남구 삼성동 130-2 삼성웰피아아파트,공동주택
서울특별시 강남구 삼성동 130-6 이안애2차(이안애2차),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(101동),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(102동),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(103동),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(104동),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(105동),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(경비실1),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(경비실2),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(관리동),공동주택
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지(지하주차장),공동주택
서울특별시 강남구 삼성동 140-15 달링파크(주건축물제1동),공동주택
서울특별시 강남구 삼성동 140-32 가동(가),공동주택
서울특별시 강남구 삼성동 140-32 나동(나),공동주택
서울특별시 강남구 삼성동 140-40 바동(바),공동주택
서울특별시 강남구 삼성동 140-41,공동주택
서울특별시 강남구 삼성동 140-43 사동(사),공동주택
서울특별시 강남구 삼성동 142-7 LG선릉에클라트(A),공동주택
서울특별시 강남구 삼성동 144-10 삼성동 우정에쉐르2(삼성동 우정에쉐르2),공동주택
서울특별시 강남구 삼성동 144-14 채널리저브,공동주택
서울특별시 강남구 삼성동 145-10 삼성빌리지,공동주택
서울특별시 강남구 삼성동 145-23,공동주택
서울특별시 강남구 삼성동 145-29 스카이빌,공동주택
서울특별시 강남구 삼성동 146 삼성동포스코 더샵,공동주택
서울특별시 강남구 삼성동 146-16 (00),공동주택
서울특별시 강남구 삼성동 147-2 미켈란147(미켈란147),공동주택
서울특별시 강남구 삼성동 149-22,공동주택
서울특별시 강남구 삼성동 149-4,공동주택
서울특별시 강남구 삼성동 150-14,공동주택
서울특별시 강남구 삼성동 150-15 KST B/D(KST B/D),공동주택
서울특별시 강남구 삼성동 150-17,공동주택
서울특별시 강남구 삼성동 150-20 삼성그랑빌(삼성그랑빌),공동주택
서울특별시 강남구 삼성동 150-22 아셈빌(아셈빌),공동주택
서울특별시 강남구 삼성동 150-5 아셈아파트,공동주택
서울특별시 강남구 삼성동 152-57 대명빌,공동주택
서울특별시 강남구 삼성동 152-58 계림빌,공동주택
서울특별시 강남구 삼성동 16 삼성동 힐스테이트(1단지 상가동),공동주택
서울특별시 강남구 삼성동 16 삼성동 힐스테이트(경비실1(1단지-통합경비실)),공동주택
서울특별시 강남구 삼성동 16 삼성동 힐스테이트(경비실2(1단지-일반경비실)),공동주택
서울특별시 강남구 삼성동 16 삼성동 힐스테이트(경비실3(1단지-일반경비실)),공동주택
"서울특별시 강남구 삼성동 16 삼성동 힐스테이트(기계,전기실1(1단지))",공동주택
서울특별시 강남구 삼성동 16 삼성동 힐스테이트(부대복리시설1(1단지)),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 101동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 102동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 103동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 104동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 105동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 106동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 107동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 108동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 109동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 110동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 111동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 112동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 113동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 114동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 115동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 116동),공동주택
서울특별시 강남구 삼성동 16-2 삼성동 힐스테이트(1단지 117동),공동주택
서울특별시 강남구 삼성동 17 삼성동롯데아파트경비실(경비),공동주택
"서울특별시 강남구 삼성동 17 삼성동롯데아파트관리,노인정(관리)",공동주택
서울특별시 강남구 삼성동 17 삼성동롯데아파트제101동(101),공동주택
서울특별시 강남구 삼성동 17 삼성동롯데아파트제102동(102),공동주택
서울특별시 강남구 삼성동 17 삼성동롯데아파트제103동(103),공동주택
서울특별시 강남구 삼성동 17 삼성동롯데아파트지하주차장(주차),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(301동),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(302동),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(303동),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(304동),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(경로당),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(경비실),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(관리사무소),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(기계실),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(어린이집),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(작은도서관),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(전기실),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(주민공동시설),공동주택
서울특별시 강남구 삼성동 188 삼성동센트럴아이파크(지하주차장),공동주택
서울특별시 강남구 삼성동 2 서광아파트101동(101),공동주택
서울특별시 강남구 삼성동 2 서광아파트102동(102),공동주택
서울특별시 강남구 삼성동 24-10,공동주택
서울특별시 강남구 삼성동 24-15 리츠빌하우징(리츠빌하우징),공동주택
서울특별시 강남구 삼성동 24-17,공동주택
서울특별시 강남구 삼성동 24-18 공간2차(공간2차),공동주택
서울특별시 강남구 삼성동 24-28,공동주택
서울특별시 강남구 삼성동 24-31,공동주택
서울특별시 강남구 삼성동 24-4,공동주택
서울특별시 강남구 삼성동 24-5,공동주택
서울특별시 강남구 삼성동 24-6,공동주택
서울특별시 강남구 삼성동 25-12,공동주택
서울특별시 강남구 삼성동 25-14,공동주택
서울특별시 강남구 삼성동 25-17,공동주택
서울특별시 강남구 삼성동 25-19,공동주택
서울특별시 강남구 삼성동 25-20,단독주택
서울특별시 강남구 삼성동 25-21,공동주택
서울특별시 강남구 삼성동 25-22 리치빌,공동주택
서울특별시 강남구 삼성동 25-27,공동주택
서울특별시 강남구 삼성동 25-30,공동주택
서울특별시 강남구 삼성동 25-31,공동주택
서울특별시 강남구 삼성동 25-6,공동주택
서울특별시 강남구 삼성동 25-7,공동주택
서울특별시 강남구 삼성동 26-10,공동주택
서울특별시 강남구 삼성동 26-11 엠제이빌(주건축물제1동),공동주택
서울특별시 강남구 삼성동 26-12 로즈빌,공동주택
서울특별시 강남구 삼성동 26-19,공동주택
서울특별시 강남구 삼성동 26-20 삼성동 26-20 다세대주택,공동주택
서울특별시 강남구 삼성동 26-26 삼성헬마빌(삼성헬마빌),공동주택
서울특별시 강남구 삼성동 26-27,공동주택
서울특별시 강남구 삼성동 26-28,공동주택
서울특별시 강남구 삼성동 26-36,공동주택
서울특별시 강남구 삼성동 26-4,공동주택
서울특별시 강남구 삼성동 27-1,공동주택
서울특별시 강남구 삼성동 27-11,공동주택
서울특별시 강남구 삼성동 27-13 삼성레지던스힐(삼성레지던스힐),공동주택
서울특별시 강남구 삼성동 27-14 삼성파크빌(삼성파크빌),공동주택
서울특별시 강남구 삼성동 27-15 한스빌(한스빌),공동주택
서울특별시 강남구 삼성동 27-18,공동주택
서울특별시 강남구 삼성동 27-21 삼성빌라,공동주택
서울특별시 강남구 삼성동 27-22 The Family,공동주택
서울특별시 강남구 삼성동 27-23 메이하우스(메이하우스),공동주택
서울특별시 강남구 삼성동 27-29 기정빌라(기정빌라),공동주택
서울특별시 강남구 삼성동 27-5 로얄빌,공동주택
서울특별시 강남구 삼성동 27-8,공동주택
서울특별시 강남구 삼성동 27-9,공동주택
서울특별시 강남구 삼성동 29,공동주택
서울특별시 강남구 삼성동 29-11,공동주택
서울특별시 강남구 삼성동 29-13 렉스빌,공동주택
서울특별시 강남구 삼성동 29-16,공동주택
서울특별시 강남구 삼성동 29-18 태양아트빌,공동주택
서울특별시 강남구 삼성동 29-19 삼성 벨라스 아파트,공동주택
서울특별시 강남구 삼성동 29-21,공동주택
서울특별시 강남구 삼성동 29-22,공동주택
서울특별시 강남구 삼성동 29-4 우주빌라,공동주택
서울특별시 강남구 삼성동 29-5,공동주택
서울특별시 강남구 삼성동 29-6,공동주택
서울특별시 강남구 삼성동 3-1 삼성월드타워아파트,공동주택
서울특별시 강남구 삼성동 3-2 삼성동 씨엘케이아파트,공동주택
서울특별시 강남구 삼성동 3-3 석탑아파트101동(101),공동주택
서울특별시 강남구 삼성동 3-8 우정에쉐르(101동),공동주택
서울특별시 강남구 삼성동 3-8 우정에쉐르(경비실/MDF실),공동주택
서울특별시 강남구 삼성동 30,공동주택
서울특별시 강남구 삼성동 30-1,공동주택
서울특별시 강남구 삼성동 30-10,공동주택
서울특별시 강남구 삼성동 30-12 올리브 브랜치(올리브 브랜치),공동주택
서울특별시 강남구 삼성동 30-14,공동주택
서울특별시 강남구 삼성동 30-16 삼성동좋은사람좋은집(삼성동좋은사람좋은집),공동주택
서울특별시 강남구 삼성동 30-17,공동주택
서울특별시 강남구 삼성동 30-18 예홍빌라,공동주택
